Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2008-05-28;20,19277;20,32628;20,15939;20,26787;14300;0,00000;0;0,01166;0,89810;0,30117;0,88567;0,88997;0,89891;0,89475;0,89579;0,92448;0,15066;0,22194;-0,07127;-0,41301;-0,63652;0,22351
2008-05-29;20,35131;20,54322;20,35131;20,52654;12900;0,00000;0;0,01276;0,90956;0,29871;0,88661;0,89045;0,90085;0,89610;0,89607;0,92433;0,15894;0,20934;-0,05040;-0,39736;-0,62604;0,22868
2008-05-30;20,35965;20,43475;20,35965;20,41806;34000;0,00000;0;-0,00528;0,90475;0,28615;0,88732;0,89081;0,90156;0,89689;0,89624;0,92414;0,15496;0,19846;-0,04350;-0,38415;-0,61544;0,23129
2008-06-02;20,46813;20,46813;20,06761;20,20111;25600;0,00000;0;-0,01063;0,89514;0,29705;0,88763;0,89091;0,90039;0,89673;0,89622;0,92385;0,13277;0,18532;-0,05255;-0,37518;-0,60492;0,22974
2008-06-03;20,31794;20,31794;19,97583;20,10099;20700;0,00000;0;-0,00496;0,89070;0,30134;0,88775;0,89091;0,89863;0,89618;0,89611;0,92352;0,10588;0,16943;-0,06355;-0,36821;-0,59456;0,22635
2008-06-04;20,11767;20,30124;20,10933;20,19277;16000;0,00000;0;0,00457;0,89477;0,29171;0,88802;0,89100;0,89793;0,89605;0,89608;0,92323;0,09093;0,15373;-0,06280;-0,35977;-0,58428;0,22451
2008-06-05;20,24283;20,52654;20,21780;20,52654;11300;0,00000;0;0,01653;0,90956;0,29572;0,88887;0,89146;0,90004;0,89728;0,89635;0,92310;0,10481;0,14395;-0,03914;-0,34571;-0,57384;0,22813
2008-06-06;20,48481;20,48481;20,14270;20,14270;2100;0,00000;0;-0,01870;0,89255;0,30411;0,88901;0,89149;0,89868;0,89685;0,89627;0,92279;0,08387;0,13193;-0,04807;-0,33887;-0,56357;0,22470
2008-06-09;19,97582;19,97582;19,72550;19,72550;15100;0,00000;0;-0,02071;0,87407;0,31488;0,88843;0,89106;0,89421;0,89478;0,89583;0,92231;0,03322;0,11219;-0,07897;-0,33949;-0,55377;0,21428
2008-06-10;19,65040;19,79225;19,63371;19,79225;17000;0,00000;0;0,00338;0,87702;0,29999;0,88798;0,89071;0,89108;0,89316;0,89546;0,92186;-0,00151;0,08945;-0,09096;-0,33874;-0,54437;0,20562
