Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2008-02-25;18,19006;18,72313;18,19006;18,66196;1932000;0,00000;0,00000;0,02165;0,94497;0,43994;0,93910;0,95502;0,92521;0,92270;0,96271;0,98318;0,00006;-0,09052;0,09059;-0,44642;-0,34965;-0,09678
2008-02-26;18,66195;19,01151;18,60734;18,90446;1906000;0,00000;0,00000;0,01299;0,95725;0,43653;0,93981;0,95508;0,93103;0,92584;0,96260;0,98292;0,05258;-0,06190;0,11448;-0,43429;-0,35393;-0,08036
2008-02-27;18,78866;19,03117;18,70346;18,84328;1203200;0,00000;0,00000;-0,00324;0,95415;0,42617;0,94037;0,95505;0,93524;0,92841;0,96244;0,98263;0,08825;-0,03187;0,12012;-0,42360;-0,35743;-0,06616
2008-02-28;18,76463;18,83454;18,61388;18,69035;621200;0,00000;0,00000;-0,00812;0,94641;0,40743;0,94061;0,95484;0,93727;0,93005;0,96212;0,98227;0,10299;-0,00490;0,10789;-0,41587;-0,36035;-0,05552
2008-02-29;18,48936;18,54616;18,03056;18,08737;605200;0,00000;0,00000;-0,03226;0,91587;0,43146;0,93964;0,95388;0,93338;0,92876;0,96120;0,98161;0,06527;0,00914;0,05613;-0,41888;-0,36326;-0,05562
2008-03-03;18,12888;18,20753;17,89075;18,11141;885600;0,00000;0,00000;0,00133;0,91709;0,42054;0,93876;0,95297;0,93042;0,92770;0,96033;0,98097;0,03688;0,01469;0,02220;-0,42110;-0,36611;-0,05499
2008-03-04;17,88200;18,07644;17,73999;17,99561;944000;0,00000;0,00000;-0,00639;0,91123;0,41586;0,93768;0,95194;0,92693;0,92620;0,95936;0,98028;0,00499;0,01275;-0,00776;-0,42504;-0,36900;-0,05604
2008-03-05;18,00653;18,28181;18,00435;18,17694;1302400;0,00000;0,00000;0,01008;0,92041;0,40351;0,93700;0,95116;0,92574;0,92568;0,95859;0,97968;-0,00559;0,00908;-0,01467;-0,42541;-0,37175;-0,05366
2008-03-06;17,98469;18,12451;17,65043;17,65916;814800;0,00000;0,00000;-0,02849;0,89419;0,41523;0,93532;0,94975;0,92001;0,92281;0,95731;0,97883;-0,05512;-0,00376;-0,05136;-0,43461;-0,37480;-0,05981
2008-03-07;17,52808;17,72908;17,25936;17,41447;1786000;0,00000;0,00000;-0,01386;0,88180;0,42042;0,93322;0,94808;0,91306;0,91909;0,95581;0,97786;-0,11282;-0,02557;-0,08725;-0,44745;-0,37831;-0,06914
2008-03-10;17,48001;17,48001;16,97097;16,98189;1554000;0,00000;0,00000;-0,02484;0,85990;0,42886;0,93035;0,94590;0,90339;0,91371;0,95392;0,97669;-0,19125;-0,05871;-0,13254;-0,46703;-0,38257;-0,08446
2008-03-11;17,56522;17,65698;17,10861;17,55648;1484400;0,00000;0,00000;0,03384;0,88899;0,45231;0,92872;0,94449;0,90078;0,91146;0,95263;0,97582;-0,20468;-0,08790;-0,11677;-0,47538;-0,38700;-0,08837
2008-03-12;17,54119;17,77277;17,31616;17,54337;618400;0,00000;0,00000;-0,00075;0,88833;0,45272;0,92714;0,94311;0,89851;0,90936;0,95136;0,97495;-0,21391;-0,11311;-0,10081;-0,48332;-0,39159;-0,09173
2008-03-13;17,23314;17,82739;17,22222;17,78369;991200;0,00000;0,00000;0,01370;0,90050;0,46724;0,92610;0,94205;0,89887;0,90855;0,95035;0,97421;-0,19954;-0,13039;-0,06915;-0,48643;-0,39609;-0,09035
2008-03-14;17,82957;17,87982;17,26154;17,47565;1607200;0,00000;0,00000;-0,01732;0,88490;0,48162;0,92448;0,94064;0,89633;0,90640;0,94905;0,97332;-0,21058;-0,14643;-0,06415;-0,49455;-0,40074;-0,09381
2008-03-17;17,04089;17,29650;16,82897;16,98845;701200;0,00000;0,00000;-0,02788;0,86023;0,49734;0,92196;0,93866;0,88977;0,90220;0,94729;0,97219;-0,25569;-0,16828;-0,08741;-0,51057;-0,40590;-0,10467
2008-03-18;17,23969;17,72906;17,23969;17,69629;1288000;0,00000;0,00000;0,04167;0,89607;0,52051;0,92095;0,93761;0,89091;0,90165;0,94628;0,97143;-0,23166;-0,18096;-0,05070;-0,51317;-0,41093;-0,10224
2008-03-19;17,82739;17,84268;17,13483;17,13483;1227200;0,00000;0,00000;-0,03173;0,86764;0,53835;0,91886;0,93588;0,88668;0,89855;0,94472;0,97040;-0,25497;-0,19576;-0,05921;-0,52523;-0,41627;-0,10896
2008-03-20;17,13045;17,51059;16,96660;17,49093;843200;0,00000;0,00000;0,02078;0,88567;0,53889;0,91755;0,93464;0,88650;0,89738;0,94355;0,96956;-0,24193;-0,20499;-0,03694;-0,53021;-0,42158;-0,10863
2008-03-24;17,25062;18,10485;17,25062;17,97158;2708400;0,00000;0,00000;0,02748;0,91001;0,56892;0,91726;0,93403;0,89077;0,89853;0,94289;0,96897;-0,19061;-0,20212;0,01151;-0,52627;-0,42644;-0,09983
2008-03-25;18,10871;18,20057;17,88782;18,14370;1452400;0,02175;0,00000;0,00958;0,91873;0,54452;0,91732;0,93365;0,89586;0,90037;0,94241;0,96847;-0,13450;-0,18860;0,05409;-0,51924;-0,43074;-0,08851
2008-03-26;18,05621;18,14588;17,92936;18,07371;1076800;0,00000;0,00000;-0,00386;0,91518;0,51329;0,91723;0,93320;0,89937;0,90171;0,94187;0,96794;-0,09459;-0,16980;0,07520;-0,51351;-0,43456;-0,07895
2008-03-27;18,10214;18,10214;17,81783;17,83095;675600;0,00000;0,00000;-0,01343;0,90289;0,49148;0,91667;0,93245;0,90001;0,90182;0,94110;0,96729;-0,08161;-0,15216;0,07055;-0,51205;-0,43813;-0,07392
2008-03-28;17,84189;17,94031;17,63631;17,66693;424800;0,00000;0,00000;-0,00920;0,89459;0,47362;0,91580;0,93151;0,89902;0,90116;0,94018;0,96657;-0,08360;-0,13845;0,05485;-0,51327;-0,44158;-0,07170
2008-03-31;17,72379;17,82658;17,61881;17,82658;279600;0,00000;0,00000;0,00904;0,90267;0,44830;0,91529;0,93080;0,89969;0,90130;0,93944;0,96593;-0,07146;-0,12505;0,05359;-0,51138;-0,44477;-0,06661
2008-04-01;17,95123;18,37989;17,92280;18,37989;1954800;0,00000;0,00000;0,03104;0,93069;0,45830;0,91589;0,93080;0,90532;0,90397;0,93926;0,96558;-0,01700;-0,10344;0,08644;-0,49964;-0,44728;-0,05236
2008-04-02;18,41052;18,63141;18,24211;18,48269;553600;0,00000;0,00000;0,00559;0,93589;0,45173;0,91668;0,93092;0,91088;0,90687;0,93920;0,96528;0,03406;-0,07594;0,11000;-0,48640;-0,44906;-0,03733
2008-04-03;18,36459;18,59423;18,36459;18,54393;585200;0,00000;0,00000;0,00331;0,93899;0,43058;0,91755;0,93112;0,91599;0,90979;0,93919;0,96502;0,07856;-0,04504;0,12360;-0,47247;-0,45013;-0,02234
2008-04-04;18,59860;18,85449;18,53955;18,71889;384000;0,00000;0,00000;0,00944;0,94785;0,41957;0,91874;0,93154;0,92179;0,91325;0,93936;0,96485;0,12649;-0,01073;0,13722;-0,45590;-0,45039;-0,00551
2008-04-07;18,86542;18,94853;18,67296;18,74295;236000;0,00000;0,00000;0,00129;0,94907;0,40585;0,91993;0,93197;0,92675;0,91651;0,93956;0,96469;0,16452;0,02432;0,14020;-0,43947;-0,44990;0,01042
2008-04-08;18,66858;18,85011;18,60297;18,77794;465200;0,00000;0,00000;0,00187;0,95084;0,39074;0,92114;0,93244;0,93113;0,91963;0,93978;0,96456;0,19523;0,05850;0,13673;-0,42299;-0,44868;0,02569
2008-04-09;18,83699;18,84136;18,43676;18,50675;1311200;0,00000;0,00000;-0,01444;0,93711;0,39206;0,92177;0,93255;0,93222;0,92122;0,93973;0,96428;0,19543;0,08589;0,10955;-0,41184;-0,44702;0,03518
2008-04-10;18,45644;18,81293;18,45644;18,77356;318000;0,00000;0,00000;0,01442;0,95062;0,38867;0,92290;0,93300;0,93556;0,92389;0,93994;0,96415;0,21465;0,11164;0,10301;-0,39633;-0,44473;0,04840
2008-04-11;18,63359;18,63359;18,37334;18,41926;383600;0,00000;0,00000;-0,01887;0,93268;0,38977;0,92328;0,93299;0,93504;0,92469;0,93980;0,96383;0,19900;0,12911;0,06989;-0,38757;-0,44216;0,05459
2008-04-14;18,43677;18,51331;18,33616;18,44333;448000;0,00000;0,00000;0,00131;0,93390;0,36952;0,92370;0,93301;0,93483;0,92553;0,93968;0,96354;0,18638;0,14056;0,04582;-0,37861;-0,43930;0,06069
2008-04-15;18,49800;18,72764;18,29898;18,46957;276000;0,00000;0,00000;0,00142;0,93523;0,37515;0,92415;0,93307;0,93490;0,92641;0,93959;0,96325;0,17647;0,14775;0,02872;-0,36942;-0,43617;0,06674
2008-04-16;18,65547;18,99883;18,62703;18,97259;593200;0,00000;0,00000;0,02723;0,96070;0,38983;0,92558;0,93375;0,93959;0,92953;0,94001;0,96323;0,20682;0,15956;0,04726;-0,35168;-0,43238;0,08070
2008-04-17;18,92666;18,97915;18,75389;18,88292;1056000;0,00000;0,00000;-0,00473;0,95616;0,37416;0,92678;0,93430;0,94261;0,93195;0,94033;0,96316;0,22109;0,17187;0,04922;-0,33618;-0,42807;0,09190
2008-04-18;19,13662;19,26565;19,03164;19,17161;997200;0,00000;0,00000;0,01529;0,97078;0,37497;0,92851;0,93520;0,94773;0,93548;0,94093;0,96323;0,25278;0,18805;0,06473;-0,31618;-0,42307;0,10689
2008-04-21;19,10600;19,27003;19,06663;19,25472;1610400;0,00000;0,00000;0,00433;0,97499;0,35863;0,93033;0,93619;0,95268;0,93907;0,94161;0,96335;0,28135;0,20671;0,07464;-0,29552;-0,41738;0,12185
2008-04-22;19,21098;19,21098;18,82606;18,94416;556800;0,00000;0,00000;-0,01613;0,95926;0,36530;0,93147;0,93676;0,95388;0,94091;0,94196;0,96331;0,27576;0,22052;0,05524;-0,28114;-0,41130;0,13016
2008-04-23;18,95509;19,09944;18,88292;19,00540;502400;0,00000;0,00000;0,00323;0,96236;0,35113;0,93268;0,93739;0,95542;0,94286;0,94236;0,96330;0,27313;0,23104;0,04208;-0,26623;-0,40484;0,13861
2008-04-24;19,04913;19,18692;18,77356;19,06444;566400;0,00000;0,00000;0,00311;0,96535;0,35706;0,93396;0,93808;0,95723;0,94490;0,94282;0,96332;0,27266;0,23936;0,03329;-0,25086;-0,39799;0,14713
2008-04-25;19,17817;19,43186;19,10381;19,39031;734000;0,00000;0,00000;0,01709;0,98185;0,35805;0,93584;0,93916;0,96170;0,94826;0,94359;0,96351;0,29518;0,25053;0,04465;-0,23038;-0,39054;0,16015
2008-04-28;19,45155;19,53466;19,30940;19,42093;717600;0,00000;0,00000;0,00158;0,98340;0,34540;0,93770;0,94025;0,96565;0,95145;0,94438;0,96370;0,31190;0,26280;0,04910;-0,21023;-0,38253;0,17230
2008-04-29;19,40344;19,40344;19,15412;19,26347;514400;0,00000;0,00000;-0,00811;0,97543;0,33792;0,93918;0,94112;0,96743;0,95363;0,94499;0,96382;0,30889;0,27202;0,03687;-0,19369;-0,37415;0,18046
2008-04-30;19,31158;19,50842;19,20879;19,26347;1066000;0,00000;0,00000;0,00000;0,97543;0,33427;0,94060;0,94197;0,96888;0,95562;0,94560;0,96394;0,30300;0,27822;0,02479;-0,17784;-0,36545;0,18761
2008-05-01;19,18692;19,40562;19,13662;19,38375;935200;0,00000;0,00000;0,00624;0,98152;0,32805;0,94221;0,94294;0,97118;0,95797;0,94631;0,96411;0,30454;0,28348;0,02106;-0,16055;-0,35638;0,19583
2008-05-02;19,56966;19,63089;19,37938;19,43625;476400;0,00000;0,00000;0,00271;0,98418;0,32076;0,94385;0,94396;0,97354;0,96035;0,94706;0,96431;0,30646;0,28808;0,01838;-0,14307;-0,34694;0,20386
2008-05-05;19,43624;19,51279;19,37282;19,47998;750800;0,00000;0,00000;0,00225;0,98639;0,30355;0,94552;0,94501;0,97588;0,96272;0,94784;0,96453;0,30796;0,29205;0,01591;-0,12560;-0,33715;0,21155
2008-05-06;19,46030;19,70088;19,36188;19,65932;428800;0,00000;0,00000;0,00921;0,99547;0,30692;0,94748;0,94626;0,97944;0,96570;0,94878;0,96484;0,31993;0,29763;0,02230;-0,10574;-0,32693;0,22118
2008-05-07;19,74024;19,74461;19,42530;19,45155;2196400;0,00000;0,00000;-0,01057;0,98495;0,30810;0,94895;0,94721;0,98044;0,96745;0,94950;0,96504;0,30909;0,29992;0,00917;-0,09042;-0,31648;0,22606
2008-05-08;19,53903;19,64401;19,46467;19,64401;494800;0,00000;0,00000;0,00989;0,99470;0,29709;0,95074;0,94838;0,98303;0,96992;0,95039;0,96533;0,31243;0,30242;0,01001;-0,07241;-0,30571;0,23330
2008-05-09;19,49748;19,72056;19,49748;19,68338;402400;0,00000;0,00000;0,00200;0,99669;0,29004;0,95255;0,94958;0,98552;0,97236;0,95131;0,96565;0,31462;0,30486;0,00976;-0,05453;-0,29464;0,24010
2008-05-12;19,74242;19,86709;19,55871;19,84740;545600;0,00000;0,00000;0,00833;1,00500;0,29178;0,95460;0,95094;0,98906;0,97533;0,95237;0,96604;0,32584;0,30906;0,01678;-0,03461;-0,28318;0,24857
2008-05-13;19,95238;20,01362;19,78179;20,00925;314800;0,00000;0,00000;0,00815;1,01319;0,28607;0,95690;0,95248;0,99345;0,97877;0,95358;0,96651;0,34383;0,31601;0,02782;-0,01277;-0,27127;0,25850
2008-05-14;20,12078;20,25419;20,00049;20,01362;703600;0,00000;0,00000;0,00022;1,01341;0,28299;0,95912;0,95399;0,99708;0,98192;0,95476;0,96697;0,35435;0,32368;0,03067;0,00811;-0,25897;0,26708
2008-05-15;20,05517;20,28481;19,95894;20,26294;859200;0,00000;0,00000;0,01246;1,02604;0,28707;0,96174;0,95576;1,00234;0,98593;0,95617;0,96756;0,37845;0,33463;0,04381;0,03236;-0,24615;0,27851
2008-05-16;20,36355;20,40948;20,19952;20,39636;309200;0,00000;0,00000;0,00658;1,03279;0,27973;0,96453;0,95767;1,00788;0,99019;0,95769;0,96821;0,40365;0,34844;0,05522;0,05778;-0,23279;0,29057
