Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2008-01-30;27,86562;28,56470;27,83179;27,83179;409200;0,00000;0,00000;-0,00883;0,91439;0,93090;0,95313;0,97028;0,90562;0,91956;0,97717;0,99311;-0,55801;-0,71713;0,15912;-0,63770;-0,34834;-0,28936
2008-01-31;27,39956;28,60604;27,36198;28,45570;276800;0,00000;0,00000;0,02242;0,93489;0,96072;0,95241;0,96940;0,91094;0,92095;0,97634;0,99253;-0,44865;-0,66330;0,21466;-0,63856;-0,36640;-0,27216
2008-02-01;28,50080;29,09840;28,44442;29,08337;561800;0,00000;0,00000;0,02206;0,95551;0,93151;0,95253;0,96906;0,91904;0,92409;0,97592;0,99217;-0,30778;-0,59206;0,28428;-0,62806;-0,38238;-0,24568
2008-02-04;29,04202;29,08713;28,82403;28,88417;219800;0,00000;0,00000;-0,00685;0,94896;0,86785;0,95239;0,96856;0,92448;0,92635;0,97539;0,99174;-0,20980;-0,51549;0,30569;-0,62123;-0,39671;-0,22452
2008-02-05;28,52336;28,68122;28,10992;28,12496;179800;0,00000;0,00000;-0,02628;0,92402;0,85894;0,95128;0,96746;0,92440;0,92614;0,97437;0,99106;-0,19120;-0,45055;0,25935;-0,62772;-0,41035;-0,21737
2008-02-06;28,20764;28,39557;27,76789;27,77165;1142600;0,00000;0,00000;-0,01256;0,91241;0,83691;0,94976;0,96610;0,92222;0,92489;0,97315;0,99028;-0,20264;-0,40092;0,19828;-0,63978;-0,42369;-0,21609
2008-02-07;27,63258;28,23019;27,60627;28,08360;187600;0,00000;0,00000;0,01123;0,92266;0,81663;0,94869;0,96503;0,92230;0,92469;0,97215;0,98961;-0,18440;-0,35758;0,17318;-0,64548;-0,43639;-0,20908
2008-02-08;28,06481;28,29408;27,80547;27,98588;457600;0,00000;0,00000;-0,00348;0,91945;0,78539;0,94755;0,96391;0,92178;0,92421;0,97110;0,98891;-0,17581;-0,32120;0,14539;-0,65229;-0,44859;-0,20370
2008-02-11;28,00843;28,12119;27,71151;28,02723;173200;0,00000;0,00000;0,00148;0,92081;0,74960;0,94650;0,96284;0,92161;0,92390;0,97011;0,98823;-0,16378;-0,28970;0,12593;-0,65773;-0,46026;-0,19747
2008-02-12;28,11743;28,43691;27,97085;28,16254;155800;0,00000;0,00000;0,00483;0,92526;0,72260;0,94567;0,96191;0,92227;0,92403;0,96922;0,98760;-0,14169;-0,26009;0,11840;-0,66022;-0,47128;-0,18894
