Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2017-01-13;24,55860;24,56779;24,51726;24,51726;2200;0,00000;0;0,00169;1,06319;0,17149;1,04139;1,03193;1,06060;1,05557;1,02771;1,01702;0,15934;0,17589;-0,01655;0,34551;0,20243;0,14308
2017-01-17;24,52186;24,52186;24,42079;24,46305;13800;0,00000;0;-0,00221;1,06084;0,16478;1,04215;1,03265;1,06064;1,05605;1,02837;1,01745;0,14942;0,17059;-0,02117;0,34964;0,20899;0,14065
2017-01-18;24,57698;24,57698;24,47592;24,48970;7700;0,00000;0;0,00109;1,06200;0,15994;1,04293;1,03337;1,06089;1,05659;1,02903;1,01790;0,14207;0,16489;-0,02282;0,35387;0,21544;0,13843
2017-01-19;24,56780;24,56780;24,40242;24,42998;2000;0,00000;0;-0,00244;1,05941;0,16045;1,04358;1,03401;1,06062;1,05685;1,02963;1,01831;0,12993;0,15790;-0,02796;0,35667;0,22172;0,13496
2017-01-20;24,55860;24,57789;24,50807;24,55952;6300;0,00000;0;0,00530;1,06503;0,15926;1,04442;1,03478;1,06142;1,05759;1,03034;1,01877;0,12928;0,15217;-0,02290;0,36144;0,22792;0,13352
2017-01-23;24,58617;24,58617;24,48419;24,49889;5300;0,00000;0;-0,00247;1,06240;0,15381;1,04512;1,03546;1,06160;1,05803;1,03097;1,01921;0,12245;0,14623;-0,02378;0,36473;0,23399;0,13074
2017-01-24;24,53564;24,70561;24,53564;24,67805;19000;0,00000;0;0,00731;1,07017;0,15884;1,04611;1,03632;1,06316;1,05913;1,03175;1,01971;0,13000;0,14298;-0,01298;0,37082;0,24005;0,13076
2017-01-25;24,80667;24,86179;24,78829;24,84985;6500;0,00000;0;0,00696;1,07762;0,16122;1,04734;1,03734;1,06579;1,06081;1,03265;1,02029;0,14814;0,14401;0,00412;0,37944;0,24623;0,13322
2017-01-26;24,88936;24,88936;24,83423;24,88936;10900;0,00000;0;0,00159;1,07933;0,15111;1,04860;1,03838;1,06825;1,06250;1,03358;1,02088;0,16381;0,14797;0,01584;0,38816;0,25251;0,13565
2017-01-27;24,82505;24,83423;24,79748;24,82229;20600;0,00000;0;-0,00269;1,07642;0,14547;1,04969;1,03931;1,06973;1,06376;1,03443;1,02143;0,16888;0,15215;0,01672;0,39510;0,25881;0,13628
2017-01-30;24,77911;24,77911;24,57698;24,62843;5300;0,00000;0;-0,00781;1,06801;0,15498;1,05041;1,04002;1,06942;1,06415;1,03509;1,02189;0,15545;0,15281;0,00264;0,39811;0,26497;0,13314
2017-01-31;24,65967;24,66886;24,58341;24,66886;4700;0,00000;0;0,00164;1,06977;0,14836;1,05117;1,04076;1,06948;1,06466;1,03578;1,02237;0,14639;0,15153;-0,00514;0,40148;0,27100;0,13049
2017-02-01;24,77911;24,77911;24,58617;24,64129;32000;0,00000;0;-0,00112;1,06857;0,15260;1,05185;1,04144;1,06932;1,06501;1,03643;1,02283;0,13542;0,14831;-0,01288;0,40401;0,27687;0,12715
2017-02-02;24,70560;24,71479;24,66242;24,71479;2800;0,00000;0;0,00298;1,07176;0,14507;1,05263;1,04219;1,06976;1,06563;1,03713;1,02332;0,13115;0,14488;-0,01373;0,40751;0,28263;0,12488
2017-02-03;24,80668;24,93530;24,80668;24,92612;12300;0,00000;0;0,00855;1,08092;0,15225;1,05374;1,04315;1,07179;1,06702;1,03799;1,02389;0,14317;0,14453;-0,00137;0,41434;0,28843;0,12591
2017-02-06;25,05473;25,05473;24,86639;24,88936;13100;0,00000;0;-0,00147;1,07933;0,15569;1,05474;1,04404;1,07316;1,06814;1,03881;1,02444;0,14802;0,14523;0,00279;0,41999;0,29423;0,12577
